reviewerID,recommendation_product
A11B61QBGHLQDN,"B00005JS5C,B00006L9LC,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B002RZZXYE,B004A7NXG2,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00FIUEIY6,B00G5L867C,B00GW58YC8,B00W259T7G,B01B5GTUM6,B00ACIFQGS,B00FXW81RY,B00HN5BJOG,B00KA3VEG6,B00MPGFVHY,B00O4UYXC8,B00PJIPZGW,B00E0K6KMI,B00F16IVYA,B00RKTQOE0,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000GI3TZ4,B000MIH34Q,B000PHUKEE,B000PHZ7HO,B000Q34ZS4,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0015ZC0W0,B0016191HU,B00172JYM0,B0018APVTG,B001GAOUZY,B001T0HHDS,B002D48QUC,B002RS6JSA,B003B6S36S,B003CR4KRM,B004JKNYL4,B004LCZEJK,B004N2SQUC,B004Q1OCQ2,B00512SFZO,B006NZ3PYY,B0079K5ZPY,B00837YY18,B008H6MXBI,B00A8JWJRA,B00BNUF34E,B00COV2LUA,B00CUF29WU,B00D6V6TTG,B00EU6NK66,B00FBH5AXY,B00G187CCO,B00II17BAA,B00JBUJ6QO,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00NZ1FH86,B00O0GBRL6,B00Q7BBDXY,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00SXM70UA,B00U1E54CE,B00UVRZLLA,B00WNC5L3E,B00X7NEOVS,B00X8T2L5W,B00XLYPGF6,B011J6HJKM,B0129W97S2,B013QWS5A0,B0166EMYQG,B016IXPWO6,B019N8UNK6,B01ALDX700,B01C68GAXE,B01C8278QQ,B01CEJLJOK,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01FEDQ1V4"
A13MGIUEHNSOKO,"B00005JS5C,B00020UR4C,B000FED5DU,B000URXP6E,B000W9IWMM,B001JKRNX2,B001OHV1H4,B004A7NXG2,B005K0T4OI,B00GBYNAJM,B015J6DM7M,B017JR0P3S,B00FKXV8ZI,B0192UFJQI,B01GYFO0DM,B000PHANNM,B003MWEIA6,B007HXMQXM,B008VEPDMC,B00D83TNRM,B005AGO4LU,B00FXW81RY,B00KA3VEG6,B00KW4LIJQ,B00S7J0X12,B016XAJLVO,B01E3ADPQI,B004NOO37A,B006ZZTB9A,B00AJYY7HY,B00COW4G9S,B00E0K6KMI,B00ENNV74I,B00LV3SG7Y,B00SY66088,B01BRAFDZS,B01GZJW5OI,B00004U9V2,B000G0JZYQ,B000GHXTPA,B000GI3TZ4,B000JYNDXS,B000NG90NE,B000PI38QA,B000PHZ7HO,B000Q34ZS4,B000R94SMU,B000SWY05Q,B000WMWR1G,B000YBNL2Y,B0013U0EYI,B0015ZC0W0,B0016191HU,B0016A18YU,B0019IVEEI,B00203KPDC,B002D48QUC,B00355VHSG,B003CHCYVG,B003CR4KRM,B003V1I44E,B004JKNYL4,B004QA77JW,B0052H2JXW,B005CBWYME,B005EZSUS0,B008H6MXBI,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00CYHM3Y8,B00D6V6TTG,B00EU6NK66,B00II17BAA,B00LA5NKTM,B00QTTJWMS,B00TKOK5KC,B00U1E54CE,B00U6ZCD2C,B00X8T2L5W,B00XU7VW2A,B00YFVC15W,B00ZVFKY14,B011J6HJKM,B013TKSUJK,B015OVPE3C,B016IXPWO6,B01714LPZG,B019OS5DRS,B01ALDX700,B001VGJ00S,B0060AXNUI,B00B9NUTXK,B00CBEFDFA,B00E3SYRT0,B00JTP5COQ,B00KWHFKHE,B00N2JO05C,B017IZGN50,B01A5ABU76"
A1MUUSBPOWGDZR,"B000050FDY,B00005JS5C,B00006L9LC,B0001TMDF0,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B002RZZXYE,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B01B5GTUM6,B009RUKQ2G,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00MPGFVHY,B00O4UYXC8,B00PJIPZGW,B00E0K6KMI,B00F16IVYA,B00RYG3O9W,B00004U9V2,B00021CDQ6,B0002OZ018,B000GI3TZ4,B000IOATJU,B000MIH34Q,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0016191HU,B0018APVTG,B001GAOUZY,B001T0HHDS,B002D48QUC,B003B6S36S,B003CR4KRM,B004JKNYL4,B004Q1OCQ2,B004XHOBAG,B00512SFZO,B0079K5ZPY,B00837YY18,B008H6MXBI,B009XUKONG,B00A8JWJRA,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00D6V6TTG,B00ES5KT54,B00EU6NK66,B00FBH5AXY,B00G187CCO,B00II17BAA,B00J9POUBC,B00JBUJ6QO,B00JR67PU6,B00KWGZD36,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00LO2RO7K,B00O0GBRL6,B00Q7BBDXY,B00QTTJWMS,B00R69ZDW8,B00TLUNPUW,B00U1E54CE,B00UVRZLLA,B00WNC5L3E,B00X8T2L5W,B00XLYPGF6,B00YHPQLO8,B010NL93PI,B011J6HJKM,B0129W97S2,B0136SHERY,B013QWS5A0,B0166EMYQG,B016IXPWO6,B01714LPZG,B019N8UNK6,B01A0NT3D6,B01ALDX700,B01ALDX6FQ,B01C8278QQ,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01ELU4DSE,B01FEDQ1V4,B01FTDAHVO"
A3G3UE0P6T6JRD,"B000050FDY,B00005JS5C,B0002JHI1I,B0009RF9DW,B000URXP6E,B000X2FPXC,B002RPHB0S,B002RZZXYE,B004A7NXG2,B005K0T4OI,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00W259T7G,B00ZPVJ8MK,B013QT8C56,B01B5GTUM6,B01C7G4REE,B01GYFO0DM,B000PHANNM,B001MZ60V0,B007HXMQXM,B00FXW81RY,B00KA3VEG6,B00KW4LIJQ,B00PJIPZGW,B00ZZ17P84,B01FWBN620,B00COW4G9S,B00NHM0F0I,B00TWZPD6A,B0132AA7PM,B014PLT4N8,B0002OZ018,B0002ZW5UQ,B0007M11XQ,B000972KU2,B000A5CPJ4,B000GDJDPE,B000GI3TZ4,B000MIH34Q,B000O7PH34,B000PHUKEE,B000PHTC20,B000PHZ7HO,B000SWY05Q,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013CU7PW,B0013J8ARW,B0015Z532O,B0018APVTG,B0019IVEEI,B001GSM6TS,B001LYAQB2,B002D48QUC,B003CR4KRM,B003V1I44E,B004LCZEJK,B004N2SQUC,B004Q1OCQ2,B004XHOBAG,B0052H2JXW,B008H6MXBI,B008MAPGEK,B00B4F0LZ4,B00BH3INN0,B00BNUF34E,B00CUF29WU,B00CYHM3Y8,B00EU6NK66,B00FBH5AXY,B00I8NUF2O,B00II17BAA,B00J9POUBC,B00LA5NKTM,B00LA5NHXQ,B00QREE3FG,B00QTTJWMS,B00SXM70UA,B00U1E54CE,B00U6ZCD2C,B00X7NEOVS,B00XLYPGF6,B00ZVFKY14,B011J6HJKM,B013QWS5A0,B015OVPE3C,B01714LPZG,B019N8UNK6,B01ADFZC0Y,B01ALDX700,B01B4OIJ62,B01C68GAXE,B01C8278QQ,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B00KWHFKHE"
A1BAR0DUQ1770Z,"B000050FDY,B00005JS5C,B00006L9LC,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B004A7NXG2,B00567UTKI,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B01B5GTUM6,B01C7G4REE,B001MZ60V0,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00NBG203A,B00PJIPZGW,B00YCEI958,B015POLLZI,B01GUAGRFK,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000A5CPJ4,B000GDJDPE,B000GI3TZ4,B000MIH34Q,B000PHUKEE,B000PHZ7HO,B000SWY05Q,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013CU7PW,B0013J8ARW,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0018APVTG,B001BBMG40,B001GAOUZY,B001GPUHZQ,B002D48QUC,B003CR4KRM,B004LCZEJK,B004N2SQUC,B004Q1OCQ2,B004XHOBAG,B006NZ3PYY,B0079K5ZPY,B00837YY18,B008H6MXBI,B009SPQ6IS,B00A8JWJRA,B00BH3INN0,B00BNUF34E,B00CUF29WU,B00CYHM3Y8,B00EU6NK66,B00FBH5AXY,B00G187CCO,B00GBH8TBS,B00I8NUF2O,B00II17BAA,B00J9POUBC,B00LA5NKTM,B00LA5NHXQ,B00O0GBRL6,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00TLUNPUW,B00U1E54CE,B00U6ZCD2C,B00UVRZLLA,B00WNC5L3E,B00X7NEOVS,B00YHPQLO8,B00ZL8YFSE,B011J6HJKM,B0129W97S2,B013QWS5A0,B01714LPZG,B0187T8CEG,B01A0NT3D6,B01ALDX700,B01C68GAXE,B01C8278QQ,B01CEJLJOK,B01D90BYKC,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01FTDAHVO"
A3EBPHKGHMBPPI,"B00005JS5C,B0002JHI1I,B0009RF9DW,B000IQSU0I,B000URXP6E,B000X2FPXC,B0013YXQ58,B006IB5T4W,B00BMVV3MK,B00HOI1SDE,B00JY8FFDQ,B00W259T7G,B00W2Y6TI4,B01CTE4DAM,B004BBSQAA,B00P5N13SK,B00SGHZDBU,B000PHANNM,B00ACIFQGS,B00FXW81RY,B00JBVUWRK,B00KA3VEG6,B00PIFQTWK,B00ZZ17P84,B019OLD7GE,B01FWBN620,B00AJYY7HY,B00F2OZ5JK,B00I964ISW,B00LMZ4GMU,B010RHR292,B0197MM56S,B01ABO4RQC,B01D3UL160,B00021CDQ6,B0002OZ018,B0002ZOF22,B0002ZW5UQ,B0007M11XQ,B000GDJDPE,B000GI3TZ4,B000HX4JWK,B000N2KWOY,B000PHZ7HO,B000SWY05Q,B000WMWR1G,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013CU7PW,B0015Z532O,B0016191HU,B0018APVTG,B002BU1TZ2,B002D48QUC,B002P3L99G,B003B6S36S,B003CHCYVG,B003CR4KRM,B003V1I44E,B004Q1OCQ2,B004QA77JW,B004XHOBAG,B0052H2JXW,B006MPZKCA,B007PCB5OQ,B008H6MXBI,B008MAPGEK,B0090QKZ9G,B00CUF29WU,B00CYHM3Y8,B00EU6NK66,B00FBH5AXY,B00II17BAA,B00JRW7QCC,B00LA5NKTM,B00LA5NHXQ,B00PKA9NWQ,B00QREE3FG,B00QTTJWMS,B00U1E54CE,B00U6ZCD2C,B00UVRZLLA,B00WNC5L3E,B00X7NEOVS,B00X8T2L5W,B00XLYPGF6,B00ZVFKY14,B011J6HJKM,B011KPIPRI,B015OVPE3C,B01714LPZG,B01ALDX700,B01B4OIJ62,B01C8278QQ,B01CKH82Y6,B01DQG37VS,B01EBTAU5K,B001NBBAQI,B00JTP5COQ"
A47UZJZLFLC11,"B00005JS5C,B000URXP6E,B000X2FPXC,B001JKRNX2,B005K0T4OI,B006IB5T4W,B00BMVV3MK,B00JY8FFDQ,B00ZPVJ8MK,B014TOT602,B004BBSQAA,B00FKXV8ZI,B017MNBBFU,B000PHANNM,B003MWEIA6,B009RUKQ2G,B00D83TNRM,B00FXW81RY,B00KA3VEG6,B00KW4LIJQ,B00M2Q3DBI,B00S7J0X12,B00SPPZPQG,B00YFS31LS,B00ZZ17P84,B0053WVNPG,B00AJYY7HY,B00COW4G9S,B00F2OZ5JK,B00Y4MXBME,B00021CDQ6,B0002OZ018,B0007M11XQ,B000BYVBIU,B000GI3TZ4,B000HX4JWK,B000IOAA3K,B000JYNDXS,B000N2KWOY,B000PI38QA,B000PHZ7HO,B000SWY05Q,B000WMWR1G,B000YBNL2Y,B0013B53DY,B0013U0EYI,B0015VIKZ0,B0016191HU,B0018APVTG,B001C0W8QG,B001T0HHDS,B002BU1TZ2,B002D48QUC,B003B6S36S,B003CR4KRM,B003V1I44E,B004Q1OCQ2,B004XHOBAG,B0052H2JXW,B005EZSUS0,B008H6MXBI,B00ATOGKU6,B00BH3INN0,B00BNUF34E,B00CUF29WU,B00CYHM3Y8,B00D6V6TTG,B00DHGE89I,B00EU6NK66,B00FBH5AXY,B00II17BAA,B00IZO0LLG,B00LA5NKTM,B00PKA9NWQ,B00QA29O2C,B00QREE3FG,B00QTTJWMS,B00SXM70UA,B00U1E54CE,B00U6ZCD2C,B00UVRZLLA,B00X7NEOVS,B00X8T2L5W,B00XLYPGF6,B00YHPQLO8,B00ZVFKY14,B011J6HJKM,B011KPIPRI,B013QWS5A0,B015OVPE3C,B016IXPWO6,B01714LPZG,B019N8UNK6,B01ALDX700,B01C8278QQ,B01CKH82Y6,B01DQG37VS,B01EBTAU5K,B005C673JI,B00N2JO05C"
AGJM39JF9QFLY,"B000050FDY,B00005JS5C,B00006L9LC,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B002RZZXYE,B004A7NXG2,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B00XDB3QTA,B01B5GTUM6,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00MPGFVHY,B00O4UYXC8,B00PJIPZGW,B00E0K6KMI,B00F16IVYA,B01C3DVZQE,B00021CDQ6,B0002OZ018,B000GI3TZ4,B000MIH34Q,B000PHZ7HO,B000SWY05Q,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013CU7PW,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0018APVTG,B001G60E3K,B001GAOUZY,B001GPUHZQ,B001T0HHDS,B00205CJWK,B002D48QUC,B002P3L99G,B003B6S36S,B003CR4KRM,B004LCZEJK,B004Q1OCQ2,B004XHOBAG,B0079K5ZPY,B00837YY18,B008H6MXBI,B008VFBCYO,B009FKGDHU,B00A8JWJRA,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00EL11LW0,B00ES5KT54,B00EU6NK66,B00FBH5AXY,B00FEGOCCM,B00G187CCO,B00GBH8TBS,B00II17BAA,B00JBUJ6QO,B00JR66VBU,B00JR67PU6,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00LO2RO7K,B00Q7BBDXY,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00U1E54CE,B00UVRZLLA,B00WNC5L3E,B00X8T2L5W,B00XLYPGF6,B00YHPQLO8,B010NL93PI,B011J6HJKM,B0129W97S2,B0136SHERY,B013QWT4F0,B0166EMYQG,B019N8UNK6,B01A0NT3D6,B01ALDX700,B01C8278QQ,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01FEDQ1V4,B01FTDAHVO"
A31RULW0KNYJ5H,"B000050FDY,B00005JS5C,B0002JHI1I,B000URXP6E,B000X2FPXC,B002RZZXYE,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B013QT8C56,B01B5GTUM6,B01C7G4REE,B000PHANNM,B00ACIFQGS,B00FXW81RY,B00H96GVYC,B00KA3VEG6,B00O4UYXC8,B00PIFQTWK,B00PJIPZGW,B015POLLZI,B01FWBN620,B00021CDQ6,B0002OZ018,B0002ZOF22,B0002ZW5UQ,B000972KU2,B000GDJDPE,B000GI3TZ4,B000JL8QO2,B000MIH34Q,B000PHZ7HO,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013CU7PW,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0016191HU,B0018APVTG,B001ASY0IO,B001LYAQB2,B001T0HHDS,B002B4540O,B002D48QUC,B002P3L99G,B003CHCYVG,B003CR4KRM,B004Q1OCQ2,B004XHOBAG,B006NZ3PYY,B006Z773PM,B00837YY18,B008H6MXBI,B009352T34,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00CYHM3Y8,B00EU6NK66,B00FBH5AXY,B00GBH8TBS,B00J9POUBC,B00JR66VBU,B00KWGZD36,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00O0GBRL6,B00PKA9NWQ,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00SXM70UA,B00TLUNPUW,B00U1E54CE,B00U6ZCD2C,B00UVRZLLA,B00X7NEOVS,B00X8T2L5W,B00XLYPGF6,B00YHPQLO8,B010NL93PI,B011J6HJKM,B0129W97S2,B013QWS5A0,B015OVPE3C,B01714LPZG,B019N8UNK6,B01A0NT3D6,B01ALDX700,B01C8278QQ,B01CEJLJOK,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01FTDAHVO"
A1ZCSSCAGBCD49,"B00005JS5C,B0002JHI1I,B000URXP6E,B000X2FPXC,B0013YXQ58,B001ET7FZE,B001OHV1H4,B004A7NXG2,B006IB5T4W,B00JY8FFDQ,B00R3LPI5Q,B00T9CJ83U,B00W259T7G,B00ZPVJ8MK,B0069C38BQ,B00GTNZCYQ,B017MNBBFU,B000PHANNM,B001MZ60V0,B003MWEIA6,B007HXMQXM,B00FXW81RY,B00KA3VEG6,B00M2Q3DBI,B00VTDWVSQ,B00ZZ17P84,B01FWBN620,B0053WVNPG,B00AJYY7HY,B00F2OZ5JK,B00I964ISW,B00NHM0F0I,B01H6F88MS,B00004U9V2,B00021CDQ6,B0002ZOF22,B000GDJDPE,B000GI3TZ4,B000HX4JWK,B000NG90NE,B000O7PH34,B000PHUKEE,B000PHZ7HO,B000WMWR1G,B000YBNL2Y,B0013B53DY,B0013CU7PW,B0013U0EYI,B0016191HU,B0018APVTG,B001C0W8QG,B001GSM6TS,B002D48QUC,B003CR4KRM,B003V1I44E,B004Q1OCQ2,B0052H2JXW,B00837YY18,B008H6MXBI,B00BH3INN0,B00CLIC7E6,B00CUF29WU,B00CYHM3Y8,B00DHGE89I,B00EU6NK66,B00FBH5AXY,B00II17BAA,B00IZO0LLG,B00JR66VBU,B00LA5NKTM,B00LA5NHXQ,B00PKA9NWQ,B00QREE3FG,B00QTTJWMS,B00R5DSC2I,B00SXM70UA,B00U1E54CE,B00U6ZCD2C,B00UVRZLLA,B00X7NEOVS,B00X8T2L5W,B00XLYPGF6,B00YHPQLO8,B00ZVFKY14,B011J6HJKM,B011KPIPRI,B013QWS5A0,B015OVPE3C,B016IXPWO6,B01714LPZG,B01ALDX700,B01BY3T5EI,B01C68GAXE,B01C8278QQ,B01CEJLJOK,B01DQG37VS,B01EBTAU5K,B001NBBAQI,B005C673JI,B00KWHFKHE"
A2EF1KIQ7TMPPF,"B000050FDY,B00005JS5C,B0002JHI1I,B000FED5DU,B000URXP6E,B000X2FPXC,B001ET7FZE,B001JKRNX2,B001OHV1H4,B002RZZXYE,B004A7NXG2,B00567UTKI,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00R3LPI5Q,B00W259T7G,B01CTE4DAM,B000NWMOBS,B005CHEIOU,B001MZ60V0,B007HXMQXM,B00ACIFQGS,B00EC7J7U6,B00FXW81RY,B00KA3VEG6,B00KW4LIJQ,B00M2Q3DBI,B015POLLZI,B01EL9BQ1M,B0053WVNPG,B00F2OZ5JK,B00I964ISW,B00LAMRNFW,B01BD3D93W,B01G8JTPDO,B00021AKJI,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000A5CPJ4,B000BYVBIU,B000GDJDPE,B000GI3TZ4,B000HP5G6G,B000MIH34Q,B000O7PH34,B000PHUKEE,B000PHZ7HO,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013CU7PW,B0013J8ARW,B0013U0EYI,B0015Z532O,B0016191HU,B0018APVTG,B0019IVEEI,B002D48QUC,B003S5HTHG,B004N2SQUC,B004Q1OCQ2,B004XHOBAG,B0059JS2PC,B005EZSUS0,B00837YY18,B008H6MXBI,B009C5NAJC,B00BH3INN0,B00CUF29WU,B00CYHM3Y8,B00DHGE89I,B00EU6NK66,B00FBH5AXY,B00II17BAA,B00JR66VBU,B00LA5NKTM,B00LA5NHXQ,B00PKA9NWQ,B00QREE3FG,B00QTTJWMS,B00TKOK5KC,B00U1E54CE,B00X7NEOVS,B00X8T2L5W,B00XU7VW2A,B00YHPQLO8,B00ZPQ129C,B00ZVFKY14,B011J6HJKM,B016IXPWO6,B01714LPZG,B01A0NT3D6,B01ALDX700,B01C68GAXE,B01C8278QQ,B01EBTAU5K,B001NBBAQI,B00KWHFKHE"
A2UVDPBRZTWN6S,"B00005JS5C,B000URXP6E,B0013YXQ58,B004A7NXG2,B005K0T4OI,B00HAZ7W7M,B00JY8FFDQ,B00LSC3XZS,B013G464EM,B0006ONA7A,B00FKXV8ZI,B00SGHZDBU,B017MNBBFU,B000PHANNM,B00EIQPRR8,B00FXW81RY,B00GOQ3YWA,B00KA3VEG6,B00SPPZPQG,B00ZZ17P84,B012SQYLNK,B0153JHAPU,B0170ZHCB2,B01E3ADPQI,B01FWBN620,B0053WVNPG,B006ZZTB9A,B00AJYY7HY,B00COW4G9S,B00F2OZ5JK,B00I964ISW,B00K7W31EI,B00LMZ4GMU,B00NGIVLVK,B00XUWLRO8,B019BJCDNW,B01BD3D93W,B01ELGT77K,B01ET2OWLW,B00021CDQ6,B0002ZOF22,B000HX4JWK,B000IOAA3K,B000MNJMDG,B000N2KWOY,B000PHZ7HO,B000WMWR1G,B000YBNL2Y,B000Z601F8,B0013CU7PW,B0013J8ARW,B0015VIKZ0,B0016191HU,B00176GSEI,B0019IVEEI,B00203KP8C,B002D48QUC,B003B6S36S,B003CHCYVG,B003CR4KRM,B003V1I44E,B004Q1OCQ2,B0052H2JXW,B005EZSUS0,B005OS2CHC,B006MPZKCA,B008H6MXBI,B0090QKZ9G,B00CUF29WU,B00CYHM3Y8,B00EEW7NPA,B00EU6NK66,B00FBH5AXY,B00II17BAA,B00IZO0LLG,B00LA5NKTM,B00PKA9NWQ,B00QA29O2C,B00QTTJWMS,B00U1E54CE,B00U6ZCD2C,B00X7NEOVS,B00X8T2L5W,B00XLYPGF6,B00YFVC15W,B00ZVFKY14,B011J6HJKM,B013QWS5A0,B015OVPE3C,B016IXPWO6,B01714LPZG,B01ALDX700,B01C8278QQ,B01CKH82Y6,B01DQG37VS,B01EBTAU5K,B00CBEFDFA,B00ET11X4I,B00JTP5COQ,B00KWHFKHE"
A3SXKZ1Y3SGW3Q,"B000050FDY,B00005JS5C,B00006L9LC,B0002JHI1I,B000GLRREU,B000X2FPXC,B000WZHGVY,B002RZZXYE,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B013QT8C56,B01B5GTUM6,B01C7G4REE,B000PHANNM,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00PJIPZGW,B015POLLZI,B01FWBN620,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000972KU2,B000GDJDPE,B000GI3TZ4,B000IOATJU,B000JL8QO2,B000MIH34Q,B000PHUKEE,B000PHZ7HO,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013CU7PW,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0018APVTG,B001C0W8QG,B002B4540O,B002D48QUC,B003CR4KRM,B004N2SQUC,B004Q1OCQ2,B004XHOBAG,B00512SFZO,B006NZ3PYY,B006Z773PM,B007Y550PO,B00837YY18,B008H6MXBI,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00CYHM3Y8,B00D6V6TTG,B00ES5KT54,B00EU6NK66,B00FBH5AXY,B00G187CCO,B00GBH8TBS,B00J9POUBC,B00JR67PU6,B00KWGZD36,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00MRRFKBS,B00NZ1FH86,B00O0GBRL6,B00PKA9NWQ,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00SXM70UA,B00TLUNPUW,B00U1E54CE,B00WNC5L3E,B00X7NEOVS,B00X8T2L5W,B00YHPQLO8,B011J6HJKM,B0129W97S2,B013QWS5A0,B019N8UNK6,B01A0NT3D6,B01ALDX700,B01C68GAXE,B01C8278QQ,B01CEJLJOK,B01D90BYKC,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01FTDAHVO"
A13WEKTB63G78Y,"B000050FDY,B00005JS5C,B00006L9LC,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B002RZZXYE,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B00X8LM98Y,B013QT8C56,B01C7G4REE,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00O4UYXC8,B00PJIPZGW,B00ZZ17P84,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000GDJDPE,B000GI3TZ4,B000MIH34Q,B000Q388UK,B000SWY05Q,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013U0EYI,B0015Z532O,B0016191HU,B0018APVTG,B001GAOUZY,B001T0HHDS,B00205CJWK,B002D48QUC,B002P3L99G,B003B6S36S,B003CR4KRM,B004JKNYL4,B004LCZEJK,B004N2SQUC,B004Q1OCQ2,B0079K5ZPY,B00837YY18,B0089HGSMK,B008H6MXBI,B009FKGDHU,B009SPQ6IS,B009XUKONG,B00A8JWJRA,B00B1IFMH6,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00ES5KT54,B00EU6NK66,B00FBH5AXY,B00G187CCO,B00G2JJDGU,B00GBH8TBS,B00II17BAA,B00J9POUBC,B00JBUJ6QO,B00JR66VBU,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00Q7BBDXY,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00SXM70UA,B00TLUNPUW,B00U1E54CE,B00U6ZCD2C,B00UVRZLLA,B00WFH3EM2,B00WNC5L3E,B00X7NEOVS,B00X8T2L5W,B00YHPQLO8,B0136SHERY,B013QWS5A0,B0166EMYQG,B016IXPWO6,B01714LPZG,B019N8UNK6,B01ALDX700,B01C8278QQ,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01ELU4DSE,B01FTDAHVO"
